volume,row,run,step,method,model,params,dataset,n_docs,batch_size,epochs,subset_fraction,num_subsets,query_dataset,query_batch_size,apply_batch_size,gpus,gpu_type_inferred,precision,resume,passes,train_steps_est,start_utc,end_utc,end_marker,status,duration_min,sec_per_train_step,gpu_hours
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q3_4,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q3_4.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:04,filter_summary.csv,done,37.2,34.88,1.24
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q4_5,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q4_5.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:05,filter_summary.csv,done,37.9,35.51,1.26
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q5_6,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q5_6.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 00:51,filter_summary.csv,done,23.5,22.04,0.78
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q6_7,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q6_7.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:06,filter_summary.csv,done,38.5,36.11,1.28
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q7_8,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q7_8.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:06,filter_summary.csv,done,39.1,36.68,1.30
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q8_9,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q8_9.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:07,filter_summary.csv,done,39.8,37.29,1.33
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/filter_proponents_ekfac_q9_10,validate,filter-proponents,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,256,2,0.01,0,query_20_qwen_q9_10.hf,,,2,A40-48GB,bf16,True,2,64,2026-09-06 00:27,2026-09-06 01:07,filter_summary.csv,done,40.4,37.88,1.35
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q0_1,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q10_11,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q11_12,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q12_13,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q13_14,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q14_15,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q15_16,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q16_17,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q17_18,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q18_19,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q19_20,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q1_2,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q2_3,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q3_4,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q4_5,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q5_6,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q6_7,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q7_8,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q8_9,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_4k_bs256,qwen3b_4k_bs256/sc3b_q9_10,score,,Qwen2.5-3B,3090000000,train_4k_qwen.hf,4000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-05 22:02,,,incomplete_or_running,,,
ssd-2,qwen3b_64k_bs256,qwen3b_64k_bs256/base,train,,Qwen2.5-3B,3090000000,train_64k_qwen.hf,64000,256,2,,,,,,2,A40-48GB,bf16,False,1,500,2026-09-05 15:44,2026-09-05 19:00,model/model.safetensors,done,196.9,23.62,6.56
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/base,train,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,256,2,,,,,,2,A40-48GB,bf16,False,1,64,2026-09-05 15:43,2026-09-05 16:14,model/model.safetensors,done,30.2,28.30,1.01
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/ekfac_scores,ekfac,kfac,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,query_20_qwen.hf,2,2,4,A40-48GB,bf16,True,,,2026-09-05 22:03,2026-09-06 01:58,scores/scores.bin,done,234.6,,15.64
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/ekfac_scores/scores,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 00:16,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q0_1,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q10_11,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q11_12,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q12_13,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q13_14,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q14_15,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q15_16,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q16_17,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q17_18,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q18_19,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q19_20,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q1_2,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q2_3,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q3_4,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q4_5,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q5_6,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q6_7,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q7_8,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q8_9,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,qwen3b_8k_bs256,qwen3b_8k_bs256/sc3b_q9_10,score,,Qwen2.5-3B,3090000000,train_8k_qwen.hf,8000,1024,,,,,,,4,A40-48GB,bf16,False,,,2026-09-06 02:01,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256,magic,,gpt2,124000000,train_16k.hf,16000,256,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,True,1,126,2026-08-23 08:57,2026-08-23 21:07,validation.csv,done,729.2,347.25,24.31
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bif_scores,bif,,gpt2,124000000,train_16k.hf,16000,,,,,query_20.hf,,,4,A40-48GB,fp32,False,,,2026-09-05 18:45,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bif_scores_v2,bif,,gpt2,124000000,train_16k.hf,16000,,,,,query_20.hf,,,4,A40-48GB,fp32,False,,,2026-09-06 01:44,2026-09-06 08:25,scores/scores.bin,done,401.0,,26.73
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bif_scores_v2/scores,score,,gpt2,124000000,train_16k.hf,16000,2048,,,,,,,4,A40-48GB,fp32,False,,,2026-09-06 08:25,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_heldout,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-04 23:19,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q0_2,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q10_12,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q12_14,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q14_16,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:15,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q16_18,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q18_20,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:15,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q2_4,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:15,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q4_6,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:15,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q6_8,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25_scores_q8_10,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-08-30 03:16,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25ho_scores_q0_10,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-04 23:26,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/bm25ho_scores_q10_20,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-04 23:26,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-23 23:54,2026-08-24 00:39,scores/scores.bin,done,44.6,,1.49
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-24 00:33,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfac_scores_heldout,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20_heldout.hf,,,2,A40-48GB,fp32,True,,,2026-09-04 01:34,2026-09-04 01:41,scores/scores.bin,done,7.1,,0.24
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfac_scores_heldout/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-04 01:35,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q0_2,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q10_12,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q12_14,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q14_16,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q16_18,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q18_20,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q2_4,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q4_6,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q6_8,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/ekfacho_scores_q8_10,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-06 04:36,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_heldout_q0_10,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,3,query_20_heldout_q0_10.hf,,,2,A40-48GB,fp32,True,2,250,2026-09-06 00:01,,,incomplete_or_running,,,
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_heldout_q10_20,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,3,query_20_heldout_q10_20.hf,,,2,A40-48GB,fp32,True,2,250,2026-09-06 00:01,2026-09-06 00:41,filter_summary.csv,done,39.8,9.55,1.33
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q0_2,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q0_2.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:17,2026-08-30 04:06,filter_summary.csv,done,48.7,11.70,1.62
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q10_12,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q10_12.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.7,11.94,1.66
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q12_14,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q12_14.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.7,11.93,1.66
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q14_16,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q14_16.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.6,11.91,1.65
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q16_18,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q16_18.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.6,11.90,1.65
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q18_20,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q18_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.5,11.88,1.65
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q2_4,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q2_4.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,50.0,12.00,1.67
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q4_6,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q4_6.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.9,11.98,1.66
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q6_8,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q6_8.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.9,11.97,1.66
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_bm25_q8_10,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,0,query_20_q8_10.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-30 03:16,2026-08-30 04:06,filter_summary.csv,done,49.8,11.96,1.66
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-24 07:09,2026-08-24 10:53,filter_summary.csv,done,223.4,53.63,7.45
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,3,query_20_heldout.hf,,,2,A40-48GB,fp32,False,2,250,2026-09-04 01:48,2026-09-04 05:29,filter_summary.csv,done,221.3,53.11,7.38
ssd-2,sm_adamw_eps1e17_16k_bs256,sm_adamw_eps1e17_16k_bs256/filter_proponents_jina,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,3,query_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-09-03 06:14,2026-09-03 09:58,filter_summary.csv,done,224.0,53.76,7.47
